bytes_sent_per_sec,bytes_recv_per_sec,total_throughput_bps,outbound_ratio,avg_outbound_packet_size,avg_inbound_packet_size
8789.016301459662,2952.588105070547,11741.60440653021,0.748536230412563,1195.5135135135135,297.2
10634.63214869598,2672.450948276417,13307.083096972396,0.7991707928175148,3827.571428571429,269.32
7671.677657060895,2751.499251931308,10423.176908992204,0.7360210542375467,1754.2727272727273,307.6
5689.033712487878,944.7578972246764,6633.7916097125535,0.8575840254249992,1906.8666666666663,169.64285714285714
8553.595737470321,2977.6484643054155,11531.244201775738,0.7417756130906605,1400.1612903225807,285.0943396226415
11197.264056943404,7555.595246187479,18752.859303130885,0.5970963614638737,763.081081081081,369.9320388349514
16319.324853315062,94975.11729241173,111294.44214572676,0.1466319839399244,243.3284023668639,1024.9443254817986
7988.875592587979,41961.19933256827,49950.074925156245,0.1599372093947462,307.21374045801525,939.4888888888888
12734.89413215276,8633.041207981696,21367.935340134456,0.5959814988878859,1143.571428571429,620.1857142857143
69112.32952014722,80398.0974150039,149510.4269351511,0.4622575892323824,531.6809160305344,620.39663093415
30181.266584069275,47223.76662179488,77405.03320586415,0.3899134892662608,537.5088339222615,595.025
29865.659596361147,34543.64704702864,64409.30664338978,0.463685469581533,645.2777777777778,550.9337539432177
31269.921426723056,193484.19684366143,224754.11827038453,0.1391294703178902,238.7522658610272,1115.1277080957811
39742.389999978695,198003.9879142578,237746.37791423648,0.167162967312651,306.00305810397555,1074.4234913793102
21204.424002109536,200987.75491224337,222192.1789143529,0.0954328100373104,169.0410094637224,1044.026721479959
24547.242720196347,175422.17455699196,199969.4172771883,0.1227549845093067,231.608938547486,1395.3139717425431
31997.90921374956,181864.89980579648,213862.809019546,0.1496188578109675,263.85504885993487,1229.3604806408546
4682.250795910291,6095.551441760516,10777.802237670809,0.4344346549192364,464.078431372549,446.5507246376812
18002.779119716393,56044.09969348627,74046.87881320267,0.2431267787144928,359.3452380952381,1044.0925925925926
14424.038264258032,18865.198473960598,33289.23673821863,0.433294352096037,654.2432432432432,879.4537037037037
26916.887708375223,25820.97061136348,52737.85831973871,0.5103902313435581,754.1847826086956,602.3529411764706
25156.730226635194,136224.89861785944,161381.6288444946,0.1558834819474769,262.37242798353907,1018.4203539823008
838597.9162689555,34155.319940795285,872753.2362097506,0.9608648601646816,10503.29702970297,97.5872388481084
9773.598565994247,3919.0506623157767,13692.649228310023,0.713784338080245,1235.525,347.6666666666667
7208.430540172506,2343.7652857178355,9552.19582589034,0.7546359676415682,1455.24,369.65625
69524.1791980457,8519.47122458488,78043.65042263058,0.8908370997710986,1541.3552631578948,232.7783783783784
31954.53092444676,7416.092181782426,39370.623106229184,0.8116338631021296,2698.9666666666667,266.54609929078015
9505.70686962875,12322.86532466902,21828.572194297773,0.4354708491704237,457.1904761904762,435.1888111888112
10035.809017397109,4321.938848723204,14357.747866120311,0.6989821182943604,1302.974358974359,397.8909090909091
14464.272633265458,28906.405367733227,43370.67800099868,0.3335034936030374,696.8666666666667,840.4022988505748
8183.932042768044,3880.634555567077,12064.56659833512,0.6783444706498952,1089.921052631579,357.07272727272726
7276.569874712603,3082.04799797637,10358.617872688974,0.7024653254077122,1675.9545454545455,354.9318181818182
8872.159274573123,2896.72479302704,11768.884067600162,0.7538658061046121,1868.8333333333333,332.8181818181818
6668.858555146055,2136.035355675376,8804.89391082143,0.757403623790386,1686.7,270.125
13581.483429381418,2777.531417279029,16359.014846660448,0.8302140169616609,2079.4848484848485,209.46268656716416
6588.708457104297,2241.7407313614644,8830.449188465762,0.7461351417672385,2572.846153846154,316.1111111111111
7625.698574788367,2298.582042767337,9924.280617555703,0.7683880442980193,1548.64,243.125
8374.064498701831,4801.08811623378,13175.152614935612,0.6355952559675724,1114.1315789473683,404.55
7289.836932483809,2002.7957113692416,9292.63264385305,0.7844748858447489,2462.4666666666667,307.5151515151515
7508.64859706474,3506.6081445527902,11015.25674161753,0.6816589729312234,973.0769230769232,340.8269230769231
784.8039923745661,348.1193169911923,1132.9233093657583,0.692724728926198,233.0,109.8125
12905.682071409929,141075.65078675593,153981.33285816584,0.0838132897790767,229.21052631578948,1696.166270783848
10670.961370470894,97481.3653598942,108152.3267303651,0.098666036072203,292.5217391304348,1807.6948529411768
8209.056461148402,2327.811270292583,10536.867731440989,0.7790793877627769,1428.7241379310344,326.3611111111111
15575.923770961352,3241.1857254068004,18817.10949636815,0.8277532622089289,1827.813953488372,251.6153846153846
11420.357723674791,10522.103042327397,21942.46076600219,0.5204684126116601,617.9787234042553,414.8914728682171
17578.872732508666,15786.664473278051,33365.53720578671,0.5268571767356376,888.65,498.78125
7535.162254798852,2185.098037304876,9720.260292103729,0.7752016950533779,2238.235294117647,344.8125
7962.78804480181,2177.5852103401694,10140.37325514198,0.7852559116365899,1682.5416666666667,356.2258064516129
8676.211186835295,2135.375839841469,10811.587026676763,0.8024919158887042,2196.3,327.6060606060606
8202.507462146586,3313.0906471376875,11515.598109284274,0.7122953913729797,1482.642857142857,399.2380952380952
7700.218761595581,2366.0287617779763,10066.247523373557,0.764954243745336,1854.904761904762,332.47222222222223
13395.870110204947,4150.615753619536,17546.485863824484,0.7634503121689544,2117.0,428.3673469387755
8139.533066952097,3074.5743283807296,11214.107395332829,0.7258297767274523,1286.125,235.54545454545453
7167.514096173463,2586.8463433150678,9754.36043948853,0.7348010298201869,1575.9565217391305,290.7111111111111
7659.91496235465,2092.70310048461,9752.61806283926,0.7854214030529393,2579.5333333333333,310.9117647058824
