dwell_mean,dwell_std,dwell_median,flight_mean,flight_std,flight_median,pp_mean,pp_std,pp_median,r_letter,r_digit,r_space,r_backspace,r_enter,r_modifier,r_other,typing_rate
0.091217041015625,0.0239476881430966,0.0848278999328613,0.1760373456137521,0.2136724198767721,0.0930945873260498,0.2381550974962188,0.2025492008231683,0.1565656661987304,0.7142857142857143,0.0,0.1904761904761904,0.0714285714285714,0.0,0.0,0.0238095238095238,4.301357622289413
0.0920771685513583,0.0255854842333239,0.0845139026641845,0.1547456432033229,0.1995372774500245,0.0902540683746337,0.2211584434952846,0.190699656694248,0.1600346565246582,0.75,0.0,0.1590909090909091,0.0909090909090909,0.0,0.0,0.0,4.626799672585439
0.0955859269851293,0.0296671399573369,0.0848875045776367,0.2028588503599167,0.2038764940532197,0.1145421266555786,0.2587240997113679,0.1992758984070168,0.1971766948699951,0.8205128205128205,0.0,0.1282051282051282,0.0512820512820512,0.0,0.0,0.0,3.9668349048992337
0.0955087437349207,0.0311793491539962,0.0860868692398071,0.250442692211696,0.261233668212932,0.1866500377655029,0.3002317963224469,0.2632484565602994,0.243255615234375,0.6764705882352942,0.0,0.1176470588235294,0.1176470588235294,0.0,0.0,0.088235294117647,3.4316919224521176
0.0939426355891757,0.0269599957929159,0.0860868692398071,0.205721229314804,0.2593226474749872,0.1135895252227783,0.2795009885515485,0.2597139473685838,0.1904318332672119,0.7222222222222222,0.0,0.1111111111111111,0.0833333333333333,0.0,0.0,0.0833333333333333,3.6800278736106455
0.0976370856875465,0.02788334649123,0.0929969549179077,0.1608848314027528,0.2227157187387298,0.0939033031463623,0.2348110559510021,0.2255537717395487,0.170588731765747,0.6904761904761905,0.0,0.119047619047619,0.0952380952380952,0.0238095238095238,0.0,0.0714285714285714,4.3626150385193005
0.1066061854362487,0.0324317038174973,0.0927813053131103,0.0178966522216796,0.0024728775024414,0.0178966522216796,0.1142779191335042,0.0136641680214962,0.1213061809539794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.667462476068344
0.0982030889262323,0.0332915919223269,0.0846259593963623,0.1367855999204847,0.1350835491824131,0.1100012063980102,0.1973064812746915,0.1291898870825145,0.1647602319717407,0.782608695652174,0.0,0.1739130434782608,0.0434782608695652,0.0,0.0,0.0,5.298632557331232
0.1002240808386551,0.0322495114414745,0.085959792137146,0.1704397816811838,0.227439203819572,0.1099054813385009,0.2241909315711573,0.2228931235081536,0.1677079200744629,0.7692307692307693,0.0,0.1794871794871795,0.0256410256410256,0.0,0.0,0.0256410256410256,4.577864868490167
0.0982308082091502,0.030998009996693,0.0855748653411865,0.1907169959124396,0.2395756936062412,0.1086695194244384,0.2400606167622101,0.2284139207665612,0.1648166179656982,0.75,0.0,0.15,0.075,0.0,0.0,0.025,4.27242518774733
0.0998840987682342,0.0302873457055772,0.0863077640533447,0.1781547818865095,0.2361433110972127,0.0899138450622558,0.2483415175706912,0.2394952684080593,0.1528022289276123,0.7,0.0,0.175,0.075,0.0,0.0,0.05,4.129961980074771
